date,mango_stage,stage_kc,interpolated_kc,et0_mm_day,etc_mm_day,rainfall_mm,irrigation_mm,water_input_mm,root_zone_depletion_mm,taw_mm,raw_mm,ks,water_stress_level,interpolation_method
2026-02-24,Fruit set,0.85,0.83514,5.0156,4.1887,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-25,Fruit set,0.85,0.83784,5.099,4.2721,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-26,Fruit set,0.85,0.84054,5.2306,4.3965,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-27,Fruit set,0.85,0.84324,5.9365,5.0059,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-02-28,Fruit set,0.85,0.84595,5.9685,5.049,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-01,Fruit set,0.85,0.84865,6.4322,5.4587,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,stage_anchor
2026-03-02,Fruit set,0.85,0.85056,6.7722,5.7602,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-03,Fruit set,0.85,0.85169,7.0243,5.9825,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-04,Fruit set,0.85,0.85281,6.6641,5.6832,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-05,Fruit set,0.85,0.85393,6.3592,5.4303,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-06,Fruit set,0.85,0.85506,6.5227,5.5773,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-07,Fruit set,0.85,0.85618,7.1277,6.1026,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-08,Fruit set,0.85,0.8573,6.4622,5.5401,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-09,Fruit set,0.85,0.85843,5.5829,4.7925,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-10,Fruit set,0.85,0.85955,6.3445,5.4534,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-11,Fruit set,0.85,0.86067,6.3353,5.4526,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-12,Fruit set,0.85,0.8618,6.4188,5.5317,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-13,Fruit set,0.85,0.86292,6.725,5.8032,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-14,Fruit set,0.85,0.86404,6.99,6.0396,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-15,Fruit set,0.85,0.86517,6.6942,5.7916,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-16,Fruit development,0.9,0.86629,6.5054,5.6356,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-17,Fruit development,0.9,0.86742,6.198,5.3762,0.02,0.0,0.02,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-18,Fruit development,0.9,0.86854,5.924,5.1452,4.04,0.0,4.04,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-19,Fruit development,0.9,0.86966,5.757,5.0066,14.09,0.0,14.09,142.594,151.67763494145714,75.83881747072857,0.1198,High,linear_midpoint
2026-03-20,Fruit development,0.9,0.87079,5.1649,4.4975,0.05,0.0,0.05,147.042,151.67763494145714,75.83881747072857,0.0611,High,linear_midpoint
2026-03-21,Fruit development,0.9,0.87191,5.3044,4.6249,0.0,0.0,0.0,151.667,151.67763494145714,75.83881747072857,0.0001,High,linear_midpoint
2026-03-22,Fruit development,0.9,0.87303,5.8084,5.0709,0.04,0.0,0.04,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-23,Fruit development,0.9,0.87416,6.2261,5.4426,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-24,Fruit development,0.9,0.87528,6.3275,5.5384,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-25,Fruit development,0.9,0.8764,6.8298,5.9857,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-26,Fruit development,0.9,0.87753,6.8521,6.0129,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-27,Fruit development,0.9,0.87865,7.4551,6.5504,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-28,Fruit development,0.9,0.87978,6.9093,6.0786,0.03,0.0,0.03,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-29,Fruit development,0.9,0.8809,6.8049,5.9944,1.41,0.0,1.41,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-30,Fruit development,0.9,0.88202,6.9431,6.124,0.01,0.0,0.01,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-03-31,Fruit development,0.9,0.88315,6.9206,6.1119,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-01,Fruit development,0.9,0.88427,7.8732,6.9621,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-02,Fruit development,0.9,0.88539,7.4631,6.6078,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-03,Fruit development,0.9,0.88652,6.8827,6.1017,0.05,0.0,0.05,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-04,Fruit development,0.9,0.88764,5.7376,5.0929,1.07,0.0,1.07,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-05,Fruit development,0.9,0.88876,6.0378,5.3662,2.42,0.0,2.42,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-06,Fruit development,0.9,0.88989,7.378,6.5656,0.03,0.0,0.03,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-07,Fruit development,0.9,0.89101,7.7668,6.9203,0.02,0.0,0.02,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-08,Fruit development,0.9,0.89213,6.8386,6.1009,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-09,Fruit development,0.9,0.89326,6.8375,6.1077,0.02,0.0,0.02,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-10,Fruit development,0.9,0.89438,7.1647,6.408,0.16,0.0,0.16,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-11,Fruit development,0.9,0.89551,7.9796,7.1458,0.01,0.0,0.01,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-12,Fruit development,0.9,0.89663,8.0191,7.1902,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-13,Fruit development,0.9,0.89775,7.9249,7.1146,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-14,Fruit development,0.9,0.89888,8.1912,7.3629,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-15,Fruit development,0.9,0.9,8.4546,7.6092,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,stage_anchor
2026-04-16,Fruit development,0.9,0.89783,8.2627,7.4184,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-17,Fruit development,0.9,0.89565,8.4441,7.563,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-18,Fruit development,0.9,0.89348,8.0936,7.2315,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-19,Fruit development,0.9,0.8913,8.2464,7.3501,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-20,Fruit development,0.9,0.88913,8.0006,7.1136,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-21,Fruit development,0.9,0.88696,8.1442,7.2236,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-22,Fruit development,0.9,0.88478,8.1884,7.245,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-23,Fruit development,0.9,0.88261,7.53,6.6461,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-24,Fruit development,0.9,0.88043,7.8876,6.9445,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-25,Fruit development,0.9,0.87826,8.3692,7.3503,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-26,Fruit development,0.9,0.87609,8.3556,7.3202,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-27,Fruit development,0.9,0.87391,8.8521,7.736,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-28,Fruit development,0.9,0.87174,7.9577,6.937,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-29,Fruit development,0.9,0.86957,6.4149,5.5782,1.31,0.0,1.31,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-04-30,Fruit development,0.9,0.86739,6.1427,5.3281,14.63,0.0,14.63,142.376,151.67763494145714,75.83881747072857,0.1227,High,linear_midpoint
2026-05-01,Fruit development,0.9,0.86522,5.9343,5.1345,1.37,0.0,1.37,146.14,151.67763494145714,75.83881747072857,0.073,High,linear_midpoint
2026-05-02,Fruit development,0.9,0.86304,7.3711,6.3616,0.56,0.0,0.56,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-03,Fruit development,0.9,0.86087,6.0999,5.2512,1.92,0.0,1.92,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-04,Fruit development,0.9,0.8587,5.6303,4.8347,9.99,0.0,9.99,146.522,151.67763494145714,75.83881747072857,0.068,High,linear_midpoint
2026-05-05,Fruit development,0.9,0.85652,4.778,4.0925,0.41,0.0,0.41,150.205,151.67763494145714,75.83881747072857,0.0194,High,linear_midpoint
2026-05-06,Fruit development,0.9,0.85435,5.6914,4.8624,0.2,0.0,0.2,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-07,Fruit development,0.9,0.85217,6.4153,5.467,1.06,0.0,1.06,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-08,Fruit development,0.9,0.85,5.9645,5.0698,0.46,0.0,0.46,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-09,Fruit development,0.9,0.84783,5.7544,4.8787,1.83,0.0,1.83,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-10,Fruit development,0.9,0.84565,6.5416,5.5319,0.61,0.0,0.61,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-11,Fruit development,0.9,0.84348,6.619,5.5829,0.14,0.0,0.14,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-12,Fruit development,0.9,0.8413,7.0151,5.9018,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-13,Fruit development,0.9,0.83913,6.9435,5.8265,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-14,Fruit development,0.9,0.83696,6.8929,5.7691,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-15,Fruit development,0.9,0.83478,5.5227,4.6102,0.03,0.0,0.03,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-16,Maturity / harvest,0.8,0.83261,6.3816,5.3133,0.1,0.0,0.1,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-17,Maturity / harvest,0.8,0.83043,6.2279,5.1718,0.06,0.0,0.06,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-18,Maturity / harvest,0.8,0.82826,5.7696,4.7787,6.02,0.0,6.02,150.436,151.67763494145714,75.83881747072857,0.0164,High,linear_midpoint
2026-05-19,Maturity / harvest,0.8,0.82609,5.3876,4.4506,3.42,0.0,3.42,151.467,151.67763494145714,75.83881747072857,0.0028,High,linear_midpoint
2026-05-20,Maturity / harvest,0.8,0.82391,6.4719,5.3323,0.3,0.0,0.3,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-21,Maturity / harvest,0.8,0.82174,7.2783,5.9809,8.86,0.0,8.86,148.798,151.67763494145714,75.83881747072857,0.038,High,linear_midpoint
2026-05-22,Maturity / harvest,0.8,0.81957,5.9387,4.8672,4.33,0.0,4.33,149.336,151.67763494145714,75.83881747072857,0.0309,High,linear_midpoint
2026-05-23,Maturity / harvest,0.8,0.81739,4.6208,3.777,1.65,0.0,1.65,151.463,151.67763494145714,75.83881747072857,0.0028,High,linear_midpoint
2026-05-24,Maturity / harvest,0.8,0.81522,6.5458,5.3363,0.9,0.0,0.9,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-25,Maturity / harvest,0.8,0.81304,6.5936,5.3609,0.05,0.0,0.05,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-05-26,Maturity / harvest,0.8,0.81087,5.7569,4.6681,20.05,0.0,20.05,136.296,151.67763494145714,75.83881747072857,0.2028,High,linear_midpoint
2026-05-27,Maturity / harvest,0.8,0.8087,5.0543,4.0874,2.3,0.0,2.3,138.083,151.67763494145714,75.83881747072857,0.1793,High,linear_midpoint
2026-05-28,Maturity / harvest,0.8,0.80652,5.3381,4.3053,2.91,0.0,2.91,139.478,151.67763494145714,75.83881747072857,0.1609,High,linear_midpoint
2026-05-29,Maturity / harvest,0.8,0.80435,5.6666,4.558,3.21,0.0,3.21,140.826,151.67763494145714,75.83881747072857,0.1431,High,linear_midpoint
2026-05-30,Maturity / harvest,0.8,0.80217,4.938,3.9611,2.45,0.0,2.45,142.337,151.67763494145714,75.83881747072857,0.1232,High,linear_midpoint
2026-05-31,Maturity / harvest,0.8,0.8,5.6562,4.525,1.55,0.0,1.55,145.312,151.67763494145714,75.83881747072857,0.0839,High,stage_anchor
2026-06-01,Maturity / harvest,0.8,0.7956,5.5168,4.3892,2.71,0.0,2.71,146.992,151.67763494145714,75.83881747072857,0.0618,High,linear_midpoint
2026-06-02,Maturity / harvest,0.8,0.79121,5.9187,4.6829,4.38,0.0,4.38,147.295,151.67763494145714,75.83881747072857,0.0578,High,linear_midpoint
2026-06-03,Maturity / harvest,0.8,0.78681,4.9751,3.9145,0.06,0.0,0.06,151.149,151.67763494145714,75.83881747072857,0.007,High,linear_midpoint
2026-06-04,Maturity / harvest,0.8,0.78242,7.7916,6.0963,0.16,0.0,0.16,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-05,Maturity / harvest,0.8,0.77802,6.8238,5.3091,0.22,0.0,0.22,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-06,Maturity / harvest,0.8,0.77363,6.3732,4.9305,0.15,0.0,0.15,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-07,Maturity / harvest,0.8,0.76923,5.4174,4.1672,0.68,0.0,0.68,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-08,Maturity / harvest,0.8,0.76484,6.0269,4.6096,0.49,0.0,0.49,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-09,Maturity / harvest,0.8,0.76044,5.9926,4.557,0.33,0.0,0.33,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-10,Maturity / harvest,0.8,0.75604,4.2126,3.1849,0.13,0.0,0.13,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-11,Maturity / harvest,0.8,0.75165,4.0692,3.0586,0.31,0.0,0.31,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-12,Maturity / harvest,0.8,0.74725,3.9823,2.9758,18.67,0.0,18.67,135.983,151.67763494145714,75.83881747072857,0.2069,High,linear_midpoint
2026-06-13,Maturity / harvest,0.8,0.74286,4.8647,3.6138,12.51,0.0,12.51,127.087,151.67763494145714,75.83881747072857,0.3242,High,linear_midpoint
2026-06-14,Maturity / harvest,0.8,0.73846,5.3778,3.9713,0.74,0.0,0.74,130.318,151.67763494145714,75.83881747072857,0.2816,High,linear_midpoint
2026-06-15,Maturity / harvest,0.8,0.73407,6.3595,4.6683,0.55,0.0,0.55,134.437,151.67763494145714,75.83881747072857,0.2273,High,linear_midpoint
2026-06-16,Rest / vegetative phase,0.6,0.72967,6.1458,4.4844,0.0,0.0,0.0,138.921,151.67763494145714,75.83881747072857,0.1682,High,linear_midpoint
2026-06-17,Rest / vegetative phase,0.6,0.72527,5.8583,4.2489,1.38,0.0,1.38,141.79,151.67763494145714,75.83881747072857,0.1304,High,linear_midpoint
2026-06-18,Rest / vegetative phase,0.6,0.72088,4.0681,2.9326,1.62,0.0,1.62,143.103,151.67763494145714,75.83881747072857,0.1131,High,linear_midpoint
2026-06-19,Rest / vegetative phase,0.6,0.71648,3.9835,2.8541,0.67,0.0,0.67,145.287,151.67763494145714,75.83881747072857,0.0843,High,linear_midpoint
2026-06-20,Rest / vegetative phase,0.6,0.71209,3.7465,2.6679,1.56,0.0,1.56,146.395,151.67763494145714,75.83881747072857,0.0697,High,linear_midpoint
2026-06-21,Rest / vegetative phase,0.6,0.70769,3.4734,2.4581,4.91,0.0,4.91,143.943,151.67763494145714,75.83881747072857,0.102,High,linear_midpoint
2026-06-22,Rest / vegetative phase,0.6,0.7033,4.798,3.3744,1.84,0.0,1.84,145.477,151.67763494145714,75.83881747072857,0.0818,High,linear_midpoint
2026-06-23,Rest / vegetative phase,0.6,0.6989,5.5995,3.9135,0.74,0.0,0.74,148.651,151.67763494145714,75.83881747072857,0.0399,High,linear_midpoint
2026-06-24,Rest / vegetative phase,0.6,0.69451,7.3213,5.0847,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-25,Rest / vegetative phase,0.6,0.69011,6.9022,4.7633,0.34,0.0,0.34,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-26,Rest / vegetative phase,0.6,0.68571,6.495,4.4537,0.12,0.0,0.12,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-27,Rest / vegetative phase,0.6,0.68132,5.8975,4.0181,0.47,0.0,0.47,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-28,Rest / vegetative phase,0.6,0.67692,4.8754,3.3003,2.55,0.0,2.55,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-29,Rest / vegetative phase,0.6,0.67253,5.7445,3.8633,0.74,0.0,0.74,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-06-30,Rest / vegetative phase,0.6,0.66813,6.2286,4.1615,0.06,0.0,0.06,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-01,Rest / vegetative phase,0.6,0.66374,3.9174,2.6001,1.51,0.0,1.51,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-02,Rest / vegetative phase,0.6,0.65934,3.8762,2.5558,1.57,0.0,1.57,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-03,Rest / vegetative phase,0.6,0.65495,4.2005,2.7511,3.28,0.0,3.28,151.149,151.67763494145714,75.83881747072857,0.007,High,linear_midpoint
2026-07-04,Rest / vegetative phase,0.6,0.65055,3.9308,2.5572,0.38,0.0,0.38,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-05,Rest / vegetative phase,0.6,0.64615,5.1714,3.3415,0.01,0.0,0.01,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-06,Rest / vegetative phase,0.6,0.64176,5.9335,3.8079,0.09,0.0,0.09,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-07,Rest / vegetative phase,0.6,0.63736,5.4038,3.4442,0.74,0.0,0.74,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-08,Rest / vegetative phase,0.6,0.63297,4.5063,2.8523,0.78,0.0,0.78,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-09,Rest / vegetative phase,0.6,0.62857,4.4621,2.8048,4.54,0.0,4.54,149.942,151.67763494145714,75.83881747072857,0.0229,High,linear_midpoint
2026-07-10,Rest / vegetative phase,0.6,0.62418,3.6249,2.2626,5.92,0.0,5.92,146.285,151.67763494145714,75.83881747072857,0.0711,High,linear_midpoint
2026-07-11,Rest / vegetative phase,0.6,0.61978,5.0012,3.0996,0.35,0.0,0.35,149.035,151.67763494145714,75.83881747072857,0.0349,High,linear_midpoint
2026-07-12,Rest / vegetative phase,0.6,0.61538,6.1412,3.7792,0.48,0.0,0.48,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-13,Rest / vegetative phase,0.6,0.61099,6.5356,3.9932,0.66,0.0,0.66,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-14,Rest / vegetative phase,0.6,0.60659,6.5884,3.9965,0.12,0.0,0.12,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-15,Rest / vegetative phase,0.6,0.6022,6.8016,4.0959,0.0,0.0,0.0,151.678,151.67763494145714,75.83881747072857,0.0,High,stage_anchor
2026-07-16,Rest / vegetative phase,0.6,0.6,5.1362,3.0817,1.21,0.0,1.21,151.678,151.67763494145714,75.83881747072857,0.0,High,linear_midpoint
2026-07-17,Rest / vegetative phase,0.6,0.6,4.9027,2.9416,4.0,0.0,4.0,150.619,151.67763494145714,75.83881747072857,0.014,High,linear_midpoint
2026-07-18,Rest / vegetative phase,0.6,0.6,3.8026,2.2816,4.25,0.0,4.25,148.651,151.67763494145714,75.83881747072857,0.0399,High,linear_midpoint
2026-07-19,Rest / vegetative phase,0.6,0.6,4.1321,2.4792,2.99,0.0,2.99,148.14,151.67763494145714,75.83881747072857,0.0466,High,linear_midpoint
2026-07-20,Rest / vegetative phase,0.6,0.6,4.4939,2.6963,6.01,0.0,6.01,144.826,151.67763494145714,75.83881747072857,0.0903,High,linear_midpoint
2026-07-21,Rest / vegetative phase,0.6,0.6,3.5354,2.1212,1.01,0.0,1.01,145.938,151.67763494145714,75.83881747072857,0.0757,High,linear_midpoint
2026-07-22,Rest / vegetative phase,0.6,0.6,4.2507,2.5504,0.82,0.0,0.82,147.668,151.67763494145714,75.83881747072857,0.0529,High,linear_midpoint
2026-07-23,Rest / vegetative phase,0.6,0.6,5.4657,3.2794,0.72,0.0,0.72,150.227,151.67763494145714,75.83881747072857,0.0191,High,linear_midpoint
2026-07-24,Rest / vegetative phase,0.6,0.6,4.8103,2.8862,2.13,0.0,2.13,150.984,151.67763494145714,75.83881747072857,0.0092,High,linear_midpoint
2026-07-25,Rest / vegetative phase,0.6,0.6,4.9097,2.9458,5.29,0.0,5.29,148.639,151.67763494145714,75.83881747072857,0.0401,High,linear_midpoint
2026-07-26,Rest / vegetative phase,0.6,0.6,4.6283,2.777,1.6,0.0,1.6,149.816,151.67763494145714,75.83881747072857,0.0245,High,linear_midpoint
2026-07-27,Rest / vegetative phase,0.6,0.6,4.3196,2.5918,5.31,0.0,5.31,147.098,151.67763494145714,75.83881747072857,0.0604,High,linear_midpoint
2026-07-28,Rest / vegetative phase,0.6,0.6,4.0561,2.4336,2.36,0.0,2.36,147.172,151.67763494145714,75.83881747072857,0.0594,High,linear_midpoint
2026-07-29,Rest / vegetative phase,0.6,0.6,4.3304,2.5982,1.91,0.0,1.91,147.86,151.67763494145714,75.83881747072857,0.0503,High,linear_midpoint
2026-07-30,Rest / vegetative phase,0.6,0.6,4.67,2.802,0.54,0.0,0.54,150.122,151.67763494145714,75.83881747072857,0.0205,High,linear_midpoint
2026-07-31,Rest / vegetative phase,0.6,0.6,5.187,3.1122,4.32,0.0,4.32,148.914,151.67763494145714,75.83881747072857,0.0364,High,linear_midpoint
2026-08-01,Rest / vegetative phase,0.6,0.6,4.0498,2.4299,5.54,0.0,5.54,145.804,151.67763494145714,75.83881747072857,0.0774,High,linear_midpoint
2026-08-02,Rest / vegetative phase,0.6,0.6,4.4692,2.6815,8.63,0.0,8.63,139.856,151.67763494145714,75.83881747072857,0.1559,High,linear_midpoint
2026-08-03,Rest / vegetative phase,0.6,0.6,4.3825,2.6295,6.84,0.0,6.84,135.645,151.67763494145714,75.83881747072857,0.2114,High,linear_midpoint
2026-08-04,Rest / vegetative phase,0.6,0.6,4.4424,2.6655,11.31,0.0,11.31,127.001,151.67763494145714,75.83881747072857,0.3254,High,linear_midpoint
2026-08-05,Rest / vegetative phase,0.6,0.6,3.9662,2.3797,0.82,0.0,0.82,128.56,151.67763494145714,75.83881747072857,0.3048,High,linear_midpoint
2026-08-06,Rest / vegetative phase,0.6,0.6,3.8511,2.3107,3.38,0.0,3.38,127.491,151.67763494145714,75.83881747072857,0.3189,High,linear_midpoint
2026-08-07,Rest / vegetative phase,0.6,0.6,3.0804,1.8482,4.26,0.0,4.26,125.079,151.67763494145714,75.83881747072857,0.3507,High,linear_midpoint
2026-08-08,Rest / vegetative phase,0.6,0.6,3.874,2.3244,1.65,0.0,1.65,125.754,151.67763494145714,75.83881747072857,0.3418,High,linear_midpoint
2026-08-09,Rest / vegetative phase,0.6,0.6,4.6741,2.8045,1.43,0.0,1.43,127.128,151.67763494145714,75.83881747072857,0.3237,High,linear_midpoint
2026-08-10,Rest / vegetative phase,0.6,0.6,4.8184,2.8911,3.05,0.0,3.05,126.969,151.67763494145714,75.83881747072857,0.3258,High,linear_midpoint
2026-08-11,Rest / vegetative phase,0.6,0.6,5.05,3.03,3.5,0.0,3.5,126.499,151.67763494145714,75.83881747072857,0.332,High,linear_midpoint
2026-08-12,Rest / vegetative phase,0.6,0.6,4.8948,2.9369,3.9,0.0,3.9,125.536,151.67763494145714,75.83881747072857,0.3447,High,linear_midpoint
2026-08-13,Rest / vegetative phase,0.6,0.6,3.7437,2.2462,2.57,0.0,2.57,125.212,151.67763494145714,75.83881747072857,0.349,High,linear_midpoint
2026-08-14,Rest / vegetative phase,0.6,0.6,5.1026,3.0615,0.29,0.0,0.29,127.984,151.67763494145714,75.83881747072857,0.3124,High,linear_midpoint
